Table,SubTable,Prefix,ProductId,ProductDescription,ProductStatus,Field,Type,Required,EnumName
Supplemental,Liquidity Risk Measurement,S.L,S.L.8,Subsidiary Funding Available for Transfer,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.8,Subsidiary Funding Available for Transfer,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.8,Subsidiary Funding Available for Transfer,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.8,Subsidiary Funding Available for Transfer,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.8,Subsidiary Funding Available for Transfer,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.8,Subsidiary Funding Available for Transfer,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.8,Subsidiary Funding Available for Transfer,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.8,Subsidiary Funding Available for Transfer,OK,InternalCounterparty,string,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.9,Additional Funding Requirement for Off-Balance Sheet Rehypothecated Assets,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.9,Additional Funding Requirement for Off-Balance Sheet Rehypothecated Assets,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.9,Additional Funding Requirement for Off-Balance Sheet Rehypothecated Assets,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.9,Additional Funding Requirement for Off-Balance Sheet Rehypothecated Assets,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.9,Additional Funding Requirement for Off-Balance Sheet Rehypothecated Assets,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.9,Additional Funding Requirement for Off-Balance Sheet Rehypothecated Assets,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.9,Additional Funding Requirement for Off-Balance Sheet Rehypothecated Assets,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.9,Additional Funding Requirement for Off-Balance Sheet Rehypothecated Assets,OK,InternalCounterparty,string,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.10,Net Stable Funding Ratio,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.10,Net Stable Funding Ratio,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.10,Net Stable Funding Ratio,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.10,Net Stable Funding Ratio,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.10,Net Stable Funding Ratio,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.10,Net Stable Funding Ratio,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.10,Net Stable Funding Ratio,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.10,Net Stable Funding Ratio,OK,InternalCounterparty,string,False,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,ReportingEntity,string,True,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,Currency,enum,True,Currency
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,Converted,enum,True,YesNo
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,CollectionReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,Product,string,True,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,ProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,SubProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,MaturityBucket,enum,False,MaturityBucket
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,MarketValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,MaturityAmount,money,False,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,CollateralValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,Counterparty,enum,False,Counterparty
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,GSIB,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,RiskWeight,percent,False,
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,Internal,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.1,Regulatory Capital Element,OK,InternalCounterparty,string,False,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,ReportingEntity,string,True,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,Currency,enum,True,Currency
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,Converted,enum,True,YesNo
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,CollectionReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,Product,string,True,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,ProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,SubProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,MaturityBucket,enum,False,MaturityBucket
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,MarketValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,MaturityAmount,money,False,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,CollateralValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,Counterparty,enum,False,Counterparty
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,GSIB,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,RiskWeight,percent,False,
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,Internal,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.2,Other Liabilities,OK,InternalCounterparty,string,False,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,ReportingEntity,string,True,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,Currency,enum,True,Currency
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,Converted,enum,True,YesNo
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,CollectionReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,Product,string,True,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,ProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,SubProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,MaturityBucket,enum,False,MaturityBucket
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,MarketValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,MaturityAmount,money,False,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,CollateralValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,Counterparty,enum,False,Counterparty
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,GSIB,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,RiskWeight,percent,False,
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,Internal,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.3,Non-Performing Assets,OK,InternalCounterparty,string,False,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,ReportingEntity,string,True,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,Currency,enum,True,Currency
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,Converted,enum,True,YesNo
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,CollectionReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,Product,string,True,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,ProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,SubProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,MaturityBucket,enum,False,MaturityBucket
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,MarketValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,MaturityAmount,money,False,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,CollateralValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,Counterparty,enum,False,Counterparty
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,GSIB,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,RiskWeight,percent,False,
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,Internal,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.4,Other Assets,OK,InternalCounterparty,string,False,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,ReportingEntity,string,True,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,Currency,enum,True,Currency
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,Converted,enum,True,YesNo
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,CollectionReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,Product,string,True,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,ProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,SubProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,MaturityBucket,enum,False,MaturityBucket
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,MarketValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,MaturityAmount,money,False,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,CollateralValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,Counterparty,enum,False,Counterparty
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,GSIB,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,RiskWeight,percent,False,
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,Internal,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.5,Counterparty Netting,OK,InternalCounterparty,string,False,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,ReportingEntity,string,True,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,Currency,enum,True,Currency
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,Converted,enum,True,YesNo
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,CollectionReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,Product,string,True,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,ProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,SubProductReference,string,False,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,MaturityBucket,enum,False,MaturityBucket
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,MarketValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,MaturityAmount,money,False,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,CollateralValue,money,False,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,Counterparty,enum,False,Counterparty
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,GSIB,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,RiskWeight,percent,False,
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,Internal,enum,False,YesNo
Supplemental,Balance Sheet,S.B,S.B.6,Carrying Value Adjustment,OK,InternalCounterparty,string,False,
Supplemental,Informational,S.I,S.I.1,Long Market Value Client Assets,OK,ReportingEntity,string,True,
Supplemental,Informational,S.I,S.I.1,Long Market Value Client Assets,OK,Currency,enum,True,Currency
Supplemental,Informational,S.I,S.I.1,Long Market Value Client Assets,OK,Converted,enum,True,YesNo
Supplemental,Informational,S.I,S.I.1,Long Market Value Client Assets,OK,Product,string,True,
Supplemental,Informational,S.I,S.I.1,Long Market Value Client Assets,OK,MarketValue,money,False,
Supplemental,Informational,S.I,S.I.1,Long Market Value Client Assets,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Informational,S.I,S.I.1,Long Market Value Client Assets,OK,Internal,enum,False,YesNo
Supplemental,Informational,S.I,S.I.1,Long Market Value Client Assets,OK,InternalCounterparty,string,False,
Supplemental,Informational,S.I,S.I.1,Long Market Value Client Assets,OK,BusinessLine,string,False,
Supplemental,Informational,S.I,S.I.2,Short Market Value Client Assets,OK,ReportingEntity,string,True,
Supplemental,Informational,S.I,S.I.2,Short Market Value Client Assets,OK,Currency,enum,True,Currency
Supplemental,Informational,S.I,S.I.2,Short Market Value Client Assets,OK,Converted,enum,True,YesNo
Supplemental,Informational,S.I,S.I.2,Short Market Value Client Assets,OK,Product,string,True,
Supplemental,Informational,S.I,S.I.2,Short Market Value Client Assets,OK,MarketValue,money,False,
Supplemental,Informational,S.I,S.I.2,Short Market Value Client Assets,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Informational,S.I,S.I.2,Short Market Value Client Assets,OK,Internal,enum,False,YesNo
Supplemental,Informational,S.I,S.I.2,Short Market Value Client Assets,OK,InternalCounterparty,string,False,
Supplemental,Informational,S.I,S.I.2,Short Market Value Client Assets,OK,BusinessLine,string,False,
Supplemental,Informational,S.I,S.I.3,Gross Client Wires Received,OK,ReportingEntity,string,True,
Supplemental,Informational,S.I,S.I.3,Gross Client Wires Received,OK,Currency,enum,True,Currency
Supplemental,Informational,S.I,S.I.3,Gross Client Wires Received,OK,Converted,enum,True,YesNo
Supplemental,Informational,S.I,S.I.3,Gross Client Wires Received,OK,Product,string,True,
Supplemental,Informational,S.I,S.I.3,Gross Client Wires Received,OK,MarketValue,money,False,
Supplemental,Informational,S.I,S.I.3,Gross Client Wires Received,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Informational,S.I,S.I.3,Gross Client Wires Received,OK,Internal,enum,False,YesNo
Supplemental,Informational,S.I,S.I.3,Gross Client Wires Received,OK,InternalCounterparty,string,False,
Supplemental,Informational,S.I,S.I.3,Gross Client Wires Received,OK,BusinessLine,string,False,
Supplemental,Informational,S.I,S.I.4,Gross Client Wires Paid,OK,ReportingEntity,string,True,
Supplemental,Informational,S.I,S.I.4,Gross Client Wires Paid,OK,Currency,enum,True,Currency
Supplemental,Informational,S.I,S.I.4,Gross Client Wires Paid,OK,Converted,enum,True,YesNo
Supplemental,Informational,S.I,S.I.4,Gross Client Wires Paid,OK,Product,string,True,
Supplemental,Informational,S.I,S.I.4,Gross Client Wires Paid,OK,MarketValue,money,False,
Supplemental,Informational,S.I,S.I.4,Gross Client Wires Paid,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Informational,S.I,S.I.4,Gross Client Wires Paid,OK,Internal,enum,False,YesNo
Supplemental,Informational,S.I,S.I.4,Gross Client Wires Paid,OK,InternalCounterparty,string,False,
Supplemental,Informational,S.I,S.I.4,Gross Client Wires Paid,OK,BusinessLine,string,False,
Supplemental,Informational,S.I,S.I.5,FRB 23A Capacity,OK,ReportingEntity,string,True,
Supplemental,Informational,S.I,S.I.5,FRB 23A Capacity,OK,Currency,enum,True,Currency
Supplemental,Informational,S.I,S.I.5,FRB 23A Capacity,OK,Converted,enum,True,YesNo
Supplemental,Informational,S.I,S.I.5,FRB 23A Capacity,OK,Product,string,True,
